step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
314,16252,0,0,0,0,0,0,1,0,0
281,43941,6187,0,47859,91800,1,0,0,0,0
209,65653,0,0,205512,271165,1,0,0,0,0
12,156534,1189,0,659064,815598,1,0,0,0,0
136,218077,8194463,8412540,975368,757291,0,0,0,0,0
23,165023,406182,241159,234506,399529,1,0,0,0,0
403,949979,949979,0,0,949979,1,0,0,0,1
161,20947,121462,100516,0,0,0,0,1,0,0
473,70240,70240,0,255444,325684,1,0,0,0,1
692,1518,0,0,0,0,0,0,1,0,0
16,1305,917015,915710,0,0,0,0,1,0,0
306,81087,109925,28838,798517,879604,1,0,0,0,0
331,15485,41569,26084,0,0,0,0,1,0,0
188,8165,287375,279211,0,0,0,0,1,0,0
18,343934,298602,0,345963,689897,0,0,0,1,0
346,51606,136895,188501,3679577,3627971,0,0,0,0,0
42,3839,0,0,0,0,0,0,1,0,0
261,37831,100896,63065,0,0,0,0,1,0,0
333,11558,0,0,0,0,0,0,1,0,0
407,312955,312955,0,18559,331514,1,0,0,0,1
188,64228,4863026,4927253,1276732,1212504,0,0,0,0,0
36,17346,895,0,0,0,0,0,1,0,0
9,6788,0,0,0,0,0,0,1,0,0
335,684341,0,0,21106498,21790839,0,0,0,1,0
206,83893,53795,0,54630,138523,1,0,0,0,0
528,181225,181225,0,23303,204528,1,0,0,0,1
179,324913,147170,0,125107,450019,1,0,0,0,0
284,2586,0,0,0,0,0,0,1,0,0
351,25434,0,0,0,0,0,0,1,0,0
138,139630,9066,0,230706,370336,1,0,0,0,0
401,125822,125822,0,0,125822,1,0,0,0,1
395,312215,938,0,148228,460443,1,0,0,0,0
35,352651,0,0,557457,910108,1,0,0,0,0
399,552605,31373,0,383602,936207,0,0,0,1,0
137,165508,0,0,920560,1086068,0,0,0,1,0
233,27137,106974,79837,39877,67014,1,0,0,0,0
369,866645,0,0,2925310,3791956,0,0,0,1,0
15,1647,0,0,0,0,0,0,1,0,0
383,12906,66915,54009,0,0,0,0,1,0,0
681,349699,561412,211713,166199,515899,0,0,0,1,0
369,13969,30887,16918,102762,116731,0,1,0,0,0
327,7404,33551,26147,0,0,0,0,1,0,0
303,90368,532028,622395,1400491,1310123,0,0,0,0,0
235,196808,0,0,4935813,5132621,1,0,0,0,0
394,129612,2004877,2134489,2138415,2008803,0,0,0,0,0
191,129119,8051,0,14262084,14391203,1,0,0,0,0
349,199869,0,0,458286,658155,1,0,0,0,0
371,17311,1607793,1625105,3609402,3560756,0,0,0,0,0
160,217518,22979,240497,8191294,7973776,0,0,0,0,0
179,164371,439,0,0,164371,1,0,0,0,0
186,10032,2075,0,0,0,0,0,1,0,0
352,1000,37404,36404,0,0,0,0,1,0,0
140,6644,0,0,605412,612057,1,0,0,0,0
374,15952,0,0,0,0,0,0,1,0,0
37,365845,0,0,872203,1272167,0,0,0,1,0
202,151104,0,0,2738277,2889381,1,0,0,0,0
18,106936,34628,141564,5692067,5585131,0,0,0,0,0
227,256680,0,0,1280629,1537308,1,0,0,0,0
13,24685,105685,81000,0,0,0,0,1,0,0
39,238890,624,0,460001,698890,0,0,0,1,0
230,33874,0,0,0,0,0,0,1,0,0
397,180726,0,180726,354085,173360,0,0,0,0,0
53,1631640,1631640,0,705299,2336939,1,0,0,0,1
164,265585,7642853,7908438,361795,96209,0,0,0,0,0
353,22584,206085,183501,176582,199166,1,0,0,0,0
296,40593,40593,0,0,0,0,0,0,1,1
726,3547011,3547011,0,134669,3681679,1,0,0,0,1
273,95879,36193,0,0,95879,1,0,0,0,0
354,107737,812474,920211,935473,827736,0,0,0,0,0
190,251708,0,0,693431,945139,1,0,0,0,0
18,297440,0,0,1388376,1685816,1,0,0,0,0
371,201400,0,0,1192539,1393939,1,0,0,0,0
301,257028,51782,0,4025975,4283003,1,0,0,0,0
349,262923,2263977,2526900,1201638,938716,0,0,0,0,0
18,743,10734,9991,0,0,0,0,1,0,0
36,368902,451785,820686,4173968,3805066,0,0,0,0,0
323,36355,0,0,1149808,1186163,1,0,0,0,0
94,377102,0,0,2791888,3168990,1,0,0,0,0
281,9900,0,0,206606,216506,1,0,0,0,0
213,193892,0,0,3919366,4113258,1,0,0,0,0
262,763806,0,0,1206040,1969846,0,0,0,1,0
140,2024,31089,29065,308062,310086,0,1,0,0,0
351,12095,54953,42858,0,0,0,0,1,0,0
329,17094,0,0,374333,391426,1,0,0,0,0
500,10505,0,0,0,0,0,0,1,0,0
522,432093,0,0,1111587,1543681,1,0,0,0,0
327,110091,12126,0,52344,162435,1,0,0,0,0
348,201317,2895194,3096511,2474474,2273157,0,0,0,0,0
134,126297,0,0,170163,296460,1,0,0,0,0
305,56435,21703799,21760234,99974,43539,0,0,0,0,0
131,268657,0,0,4574805,4843462,1,0,0,0,0
192,161934,0,0,1699429,1861363,1,0,0,0,0
396,187742,0,0,861002,1048744,1,0,0,0,0
504,138049,138049,0,0,0,0,0,0,1,1
401,50224,3656,0,115415,165638,1,0,0,0,0
15,316809,198449,0,1940330,2257139,1,0,0,0,0
257,341779,26576,0,2026663,2578864,1,0,0,0,0
164,76683,19901,0,0,76683,0,0,0,1,0
252,117740,3836378,3954118,933447,815707,0,0,0,0,0
305,372147,9516,0,0,695807,1,0,0,0,0
326,12898,0,0,65264,78162,1,0,0,0,0
281,124002,84169,208171,0,0,0,0,0,0,0
378,94379,1872987,1967365,11637013,11542634,0,0,0,0,0
353,30114,68828,38714,0,0,0,0,1,0,0
592,369307,369307,0,786339,1155646,1,0,0,0,1
168,237609,0,0,2939704,3177314,1,0,0,0,0
49,283185,1965511,2248695,987281,704096,0,0,0,0,0
151,1766811,1766811,0,618078,2384889,1,0,0,0,1
212,36035,36035,0,0,0,0,0,0,1,1
235,142540,0,0,504667,647208,1,0,0,0,0
351,110141,0,0,542198,652338,1,0,0,0,0
692,334498,0,0,2693525,3028023,1,0,0,0,0
425,204030,204030,0,0,204030,1,0,0,0,1
162,162601,0,0,631207,793808,1,0,0,0,0
256,11414,4154,0,0,0,0,0,1,0,0
183,51420,0,0,177460,228880,1,0,0,0,0
162,405960,0,0,425238,831198,1,0,0,0,0
19,106523,50175,156698,4122958,4016435,0,0,0,0,0
132,232404,9090365,9322768,1193611,961208,0,0,0,0,0
544,12345,21101,8756,0,0,0,0,1,0,0
330,16652,2113,0,0,0,0,0,1,0,0
178,12951,26395,13444,0,0,0,0,1,0,0
353,395046,84440,479486,403121,8076,0,0,0,0,0
688,28717,124667,95950,0,0,0,0,1,0,0
369,225837,30218,256055,344487,118650,0,0,0,0,0
401,9841,0,0,0,0,0,0,1,0,0
239,219636,2320798,2540435,538908,319272,0,0,0,0,0
236,12273,6466,0,0,0,0,0,1,0,0
310,165623,91613,0,1449545,1615168,1,0,0,0,0
144,102751,102751,0,0,0,0,0,0,1,1
497,3695430,3695430,0,0,0,0,0,0,1,1
137,149813,224,0,0,149813,1,0,0,0,0
352,114096,3318596,3432692,1391833,1277737,0,0,0,0,0
208,5898,11100,5202,0,0,0,0,1,0,0
133,1821401,3385,0,264935,2086337,0,0,0,1,0
356,280230,741236,1021465,1755530,1475300,0,0,0,0,0
130,68380,2366261,2434641,439673,371293,0,0,0,0,0
226,455642,0,0,5574381,6030024,1,0,0,0,0
360,2768,262,0,356864,359632,0,1,0,0,0
231,382690,0,0,665896,1048586,1,0,0,0,0
592,51072,15149,0,0,51072,1,0,0,0,0
544,39369,8924944,8964312,2620138,2580769,0,0,0,0,0
348,2021991,193,0,1263591,3285583,0,0,0,1,0
327,218398,146086,0,758081,976479,1,0,0,0,0
373,11302,21334,10032,0,0,0,0,1,0,0
167,63819,6509975,6573794,156067,92249,0,0,0,0,0
226,16676,21713,5037,559804,576479,1,0,0,0,0
321,38600,25259,0,10418266,10456866,0,0,0,1,0
204,15787,0,0,0,0,0,0,1,0,0
184,443815,4358036,4801851,3882173,3438359,0,0,0,0,0
692,292903,0,0,13263218,13556121,1,0,0,0,0
257,139986,15786149,15926134,237495,97510,0,0,0,0,0
329,409223,36455,0,1240502,1649725,1,0,0,0,0
522,217724,12514527,12732251,3126745,2909021,0,0,0,0,0
405,90669,380150,470819,157544,66875,0,0,0,0,0
156,292387,79629,372016,0,0,0,0,0,0,0
139,2204,21735,19531,1343702,1345906,1,0,0,0,0
399,51372,453385,402013,0,0,0,0,1,0,0
234,9950,1316,0,0,0,0,0,1,0,0
371,8066,47707,39642,0,0,0,0,1,0,0
733,1548376,1548376,0,2317542,3865918,1,0,0,0,1
278,2942,70247,67305,0,0,0,0,1,0,0
131,8062,31438,23376,0,0,0,0,1,0,0
235,46897,30053,0,2221792,2268689,1,0,0,0,0
206,798,0,0,0,0,0,0,1,0,0
353,41170,0,0,0,0,0,0,1,0,0
163,162736,0,0,7400462,7563197,1,0,0,0,0
281,100915,34479,135394,1004167,1066640,0,0,0,0,0
232,2898,2898,0,0,0,0,0,0,1,1
578,118107,118107,0,1908451,2026558,1,0,0,0,1
15,206795,132790,0,0,206795,1,0,0,0,0
133,9550,0,0,0,0,0,0,1,0,0
637,246280,246280,0,0,0,0,0,0,1,1
17,222271,3556,0,7508894,7777206,1,0,0,0,0
232,6340,57436,51096,0,0,0,0,1,0,0
259,973,0,0,0,0,0,0,1,0,0
351,40373,0,0,194347,234720,1,0,0,0,0
208,10919,125382,136301,0,0,0,0,0,0,0
307,188096,10824,0,30980,219076,1,0,0,0,0
11,560238,47608,607846,0,0,0,0,0,0,0
402,338823,0,0,6376658,6715481,1,0,0,0,0
17,27022,562,0,0,27022,1,0,0,0,0
285,5240,10283,5043,0,0,0,0,1,0,0
190,14651,0,0,0,0,0,0,1,0,0
380,19729,189625,209355,87796,68067,0,0,0,0,0
374,93504,22215890,22309394,47043190,46949686,0,0,0,0,0
161,12565,0,0,0,0,0,0,1,0,0
252,217316,1181507,1398823,787663,570347,0,0,0,0,0
250,242658,0,0,3382416,3625074,1,0,0,0,0
132,3583,0,0,0,0,0,0,1,0,0
394,204697,441,0,3375491,3580188,1,0,0,0,0
547,247758,9309147,9556905,618055,370297,0,0,0,0,0
254,146069,32501,0,0,146069,1,0,0,0,0
20,56618,32043,0,1890003,1946621,1,0,0,0,0
279,28200,889,0,0,28200,1,0,0,0,0
373,56082,0,0,2149224,2205306,1,0,0,0,0
255,178821,42177,0,769702,948523,1,0,0,0,0
136,88048,0,0,1994282,2082330,1,0,0,0,0
407,2085274,2085274,0,0,0,0,0,0,1,1
401,17271,0,0,0,0,0,0,1,0,0
166,1167559,0,0,5028750,6196309,0,0,0,1,0
396,12629,0,0,0,0,0,0,1,0,0
324,450459,450459,0,0,0,0,0,0,1,1
396,52900,0,0,0,0,0,0,1,0,0
404,267005,3892447,4159452,316576,49571,0,0,0,0,0
376,15142,0,0,0,0,0,0,1,0,0
589,5260,0,0,0,0,0,0,1,0,0
225,31860,233582,201722,0,0,0,0,1,0,0
369,5234,19126,13892,0,0,0,0,1,0,0
227,545299,2057004,2602302,732610,187311,0,0,0,0,0
205,1712,962,0,71851,73563,1,0,0,0,0
137,180452,0,0,1542768,1723220,1,0,0,0,0
31,587031,587031,0,0,0,0,0,0,1,1
404,63312,19941264,20004576,5792292,5728980,0,0,0,0,0
333,67642,4538968,4606610,517120,449478,0,0,0,0,0
544,412668,412668,0,0,0,0,0,0,1,1
135,183117,106622,289739,1325648,1142531,0,0,0,0,0
156,805320,805320,0,0,805320,1,0,0,0,1
303,9569,102141,92572,0,0,0,0,1,0,0
402,136898,0,0,660575,942098,1,0,0,0,0
298,295434,0,0,823645,1119079,1,0,0,0,0
710,121993,127984,5991,2026385,2148379,1,0,0,0,0
406,4737833,4737833,0,0,0,0,0,0,1,1
36,124693,13753459,13878152,6505060,6380367,0,0,0,0,0
546,296445,20006,0,261583,558028,1,0,0,0,0
347,308677,233999,0,1144458,1453135,1,0,0,0,0
11,59687,145499,85812,20836,1012386,1,0,0,0,0
252,243671,0,0,0,243671,1,0,0,0,0
352,99408,0,0,329516,428924,1,0,0,0,0
41,111709,6151,117860,1630364,1518655,0,0,0,0,0
522,225788,0,0,321440,547227,1,0,0,0,0
202,5511,65941,60431,0,0,0,0,1,0,0
297,332749,0,0,4490414,4823163,1,0,0,0,0
277,154143,3832,0,40132,194275,1,0,0,0,0
18,11677,0,0,0,0,0,0,1,0,0
40,168319,28093,0,355549,523868,1,0,0,0,0
405,4071,55373,51302,0,0,0,0,1,0,0
656,84007,84007,0,0,84007,1,0,0,0,1
332,22790,0,0,0,0,0,0,1,0,0
132,15669,46240,30571,74997,90667,1,0,0,0,0
259,77702,0,0,124000,201702,1,0,0,0,0
238,123341,12544,135885,3524776,3401435,0,0,0,0,0
305,11238,79794,68556,0,0,0,0,1,0,0
154,7276,0,0,0,0,0,0,1,0,0
261,875,101083,100208,290073,290948,1,0,0,0,0
41,244978,17650359,17895337,430995,186017,0,0,0,0,0
355,3833,0,0,0,0,0,0,1,0,0
381,297775,0,0,9620618,9918393,1,0,0,0,0
256,10035,100646,90611,0,0,0,0,1,0,0
163,1153201,1153201,0,0,1153201,1,0,0,0,1
286,37574,0,0,0,0,0,0,1,0,0
16,283284,12656389,12939673,1921905,1638620,0,0,0,0,0
204,49817,0,0,139121,188938,1,0,0,0,0
305,42125,39538,0,0,0,0,0,1,0,0
592,4710,858,0,0,0,0,0,1,0,0
185,5562,370036,375598,347388,341827,0,0,0,0,0
546,155559,20321,0,93760,249318,1,0,0,0,0
19,187917,0,0,353112,541029,1,0,0,0,0
280,75906,1020,0,239106,315012,1,0,0,0,0
305,16543,0,0,0,0,0,0,1,0,0
375,96335,29222,0,210232,306567,1,0,0,0,0
550,44820,3952,0,151104,195923,1,0,0,0,0
140,1660,0,0,0,0,0,0,1,0,0
9,23659,0,0,0,0,0,0,1,0,0
14,13686,199636,185950,233510,227259,1,0,0,0,0
135,37036,1257628,1294665,90797,53761,0,0,0,0,0
235,74999,223,75222,0,0,0,0,0,0,0
229,804,151900,151096,0,0,0,0,1,0,0
134,120403,11294197,11414599,409228,532671,0,0,0,0,0
401,1806516,1806516,0,0,1806516,1,0,0,0,1
357,74922,74922,0,568763,643685,1,0,0,0,1
400,72446,674,0,9557,82002,1,0,0,0,0
260,279632,100612,0,551084,830716,0,0,0,1,0
21,6401,508734,502333,0,0,0,0,1,0,0
691,231343,42979,0,929982,1161325,1,0,0,0,0
307,4280,3379887,3384168,126081,121801,0,0,0,0,0
43,64814,8027420,8092234,4917221,4852407,0,0,0,0,0
230,187934,13871,201805,1785344,1597410,0,0,0,0,0
253,106227,3646108,3752335,467506,361279,0,0,0,0,0
35,479906,0,0,3784726,4264631,0,0,0,1,0
333,156976,3229916,3386892,259295,102319,0,0,0,0,0
309,14570,135,0,0,0,0,0,1,0,0
334,400524,5893370,6293894,4613903,4213379,0,0,0,0,0
65,126690,126690,0,353834,480524,1,0,0,0,1
210,170120,20752,0,55894,226013,1,0,0,0,0
396,24436,20306,0,0,0,0,0,1,0,0
257,174816,378184,203368,249667,424484,1,0,0,0,0
255,21080,10487,0,0,0,0,0,1,0,0
257,4459,154285,149826,0,0,0,0,1,0,0
284,158616,25213,0,306468,465084,0,0,0,1,0
233,457736,29954,487690,0,259059,0,0,0,0,0
133,1388288,441217,0,0,1388288,0,0,0,1,0
133,25179,9685045,9710224,1276694,1251516,0,0,0,0,0
202,3147,11283,8136,0,0,0,0,1,0,0
139,5573,5502,0,0,0,0,0,1,0,0
738,814690,814690,0,0,814690,1,0,0,0,1
208,11834,4625,0,0,0,0,0,1,0,0
250,10176,11285,1109,0,0,0,0,1,0,0
307,338887,0,0,870117,1209004,1,0,0,0,0
236,3279,11208,7929,0,0,0,0,1,0,0
324,11063,18768,7705,0,0,0,0,1,0,0
353,42539,0,0,1179542,1222081,1,0,0,0,0
36,30684,4585,0,0,0,0,0,1,0,0
129,13690,0,0,0,0,0,0,1,0,0
637,58522,58522,0,0,58522,1,0,0,0,1
352,4411,297687,293276,0,0,0,0,1,0,0
371,514479,3996630,4511109,6104575,5590096,0,0,0,0,0
13,78369,0,0,136912,215282,1,0,0,0,0
18,13310,81562,68252,0,0,0,0,1,0,0
229,24157,100364,76207,0,0,0,0,1,0,0
511,150929,150929,0,0,0,0,0,0,1,1
258,10742,32222,21480,0,0,0,0,1,0,0
237,14139,0,0,0,0,0,0,1,0,0
257,6262506,6262506,0,0,0,0,0,0,1,1
369,14368,0,0,0,0,0,0,1,0,0
140,117217,938079,1055296,83085,0,0,0,0,0,0
15,128751,23891,0,0,128751,0,0,0,1,0
353,2999,14546,11547,0,0,0,0,1,0,0
404,154804,6074,160878,0,0,0,0,0,0,0
305,28570,0,0,85835,114405,1,0,0,0,0
213,192784,233072,40288,116428,309212,0,0,0,1,0
182,209247,0,0,1637824,1847071,0,0,0,1,0
380,94344,2316,0,0,94344,1,0,0,0,0
279,195465,18569523,18764987,213710,18245,0,0,0,0,0
138,182515,132,182647,0,0,0,0,0,0,0
600,2095700,2095700,0,0,2095700,1,0,0,0,1
594,23318,10364,0,0,0,0,0,1,0,0
541,107321,107321,0,0,0,0,0,0,1,1
282,371670,371670,0,1637,373306,1,0,0,0,1
250,19757,63291,43535,0,0,0,0,1,0,0
397,13674,0,0,0,0,0,0,1,0,0
16,823,206955,206132,0,0,0,0,1,0,0
297,1606558,0,0,2238528,3845086,0,0,0,1,0
187,655049,0,0,787814,1442863,0,0,0,1,0
518,3467,0,0,0,0,0,0,1,0,0
153,46468,89902,43434,0,46468,1,0,0,0,0
236,16659,0,0,0,0,0,0,1,0,0
160,12676,230,0,0,12676,1,0,0,0,0
394,18960,0,0,537006,555966,1,0,0,0,0
382,21530,16953,0,470493,492023,0,0,0,1,0
564,298320,21099,319419,75502,0,0,0,0,0,0
418,452262,452262,0,0,0,0,0,0,1,1
189,86012,23290,109302,0,0,0,0,0,0,0
331,5041,24402,19361,0,0,0,0,1,0,0
280,4372,0,0,0,0,0,0,1,0,0
335,14293,0,0,0,0,0,0,1,0,0
402,98158,0,0,857624,955782,1,0,0,0,0
16,220938,6892459,7113397,763418,542480,0,0,0,0,0
402,31047,0,0,133995,165042,1,0,0,0,0
204,2393,61701,59308,0,0,0,0,1,0,0
351,20960,852729,831768,0,0,0,0,1,0,0
378,15597,0,0,780896,796493,1,0,0,0,0
305,256935,82639,339574,6339664,6082729,0,0,0,0,0
186,1686,0,0,0,0,0,0,1,0,0
386,10000000,10000000,0,1950323,11950323,1,0,0,0,1
330,550087,16838,0,1277607,1827694,0,0,0,1,0
94,26599,64326,37727,1037042,1063641,1,0,0,0,0
225,102421,26379,128800,335348,232927,0,0,0,0,0
17,9452,20932,11480,238624,248076,1,0,0,0,0
301,17803,18132,329,0,0,0,0,1,0,0
37,23922,273670,249748,0,0,0,0,1,0,0
378,625134,240,0,867795,1492930,1,0,0,0,0
160,12649,0,0,0,0,0,0,1,0,0
257,13937,0,0,0,0,0,0,1,0,0
284,11859,13163,1304,0,0,0,0,1,0,0
232,328718,5079,333797,0,0,0,0,0,0,0
323,135690,153435,17745,39366,175056,1,0,0,0,0
571,241370,0,0,1065960,1307330,0,0,0,1,0
39,69495,343,69838,3882999,4000192,0,0,0,0,0
334,296478,30457,0,3531,300009,0,0,0,1,0
379,115703,9462360,9578063,1191818,1076114,0,0,0,0,0
213,8521,19942,11421,0,0,0,0,1,0,0
209,135709,11221,146930,512134,376424,0,0,0,0,0
37,546076,0,0,659550,1205626,1,0,0,0,0
401,465409,5523,470932,1884408,1418999,0,0,0,0,0
36,228342,4446,0,628072,856414,1,0,0,0,0
259,49332,16523,0,537330,586662,1,0,0,0,0
379,55342,0,0,230974,639665,1,0,0,0,0
178,336039,0,0,854024,1190063,1,0,0,0,0
298,21300,78310,99610,0,0,0,0,0,0,0
188,5593,0,0,0,0,0,0,1,0,0
302,153965,14221,168186,2232910,2078945,0,0,0,0,0
182,128542,118376,0,420119,548661,1,0,0,0,0
650,4480592,4480592,0,0,0,0,0,0,1,1
303,7141,61256,54115,0,0,0,0,1,0,0
157,438,0,0,0,0,0,0,1,0,0
404,5271,0,0,0,0,0,0,1,0,0
686,21570,36916,15346,0,0,0,0,1,0,0
273,12790,0,0,0,0,0,0,1,0,0
381,236612,28708,0,0,236612,1,0,0,0,0
636,146096,146096,0,0,146096,1,0,0,0,1
383,267249,11298383,11565632,3918199,3650950,0,0,0,0,0
21,518975,593375,74400,355667,823356,0,0,0,1,0
306,6965,10750,3785,0,0,0,0,1,0,0
233,4172,207826,203654,0,0,0,0,1,0,0
205,9551,0,0,0,0,0,0,1,0,0
20,260254,207,260461,0,0,0,0,0,0,0
232,122118,0,0,371505,493623,1,0,0,0,0
162,4829,101426,96597,0,0,0,0,1,0,0
233,144741,0,0,1220704,1365445,0,0,0,1,0
402,62064,10203,0,6125486,6187550,1,0,0,0,0
269,10000000,10000000,0,0,10000000,1,0,0,0,1
346,23589,0,0,0,0,0,0,1,0,0
34,128826,204030,332856,5857,1689297,0,0,0,0,0
20,73410,7311,0,1137257,1210667,1,0,0,0,0
379,167239,30613,0,1628478,1795717,1,0,0,0,0
372,232945,76009,0,0,232945,1,0,0,0,0
260,77824,33319,111143,496288,418464,0,0,0,0,0
41,302464,0,0,321255,761537,1,0,0,0,0
37,890,11847,10957,0,0,0,0,1,0,0
19,63980,0,0,541658,332920,1,0,0,0,0
299,79600,149092,69493,811260,890860,1,0,0,0,0
35,43817,0,0,1239072,1282889,1,0,0,0,0
347,9132,0,0,0,0,0,0,1,0,0
379,175563,0,0,568961,744524,1,0,0,0,0
326,9772,1242,0,0,0,0,0,1,0,0
202,98487,1415317,1316830,8242790,8341277,1,0,0,0,0
15,30682,5096,35778,0,99623,0,0,0,0,0
401,22326,7214,0,0,0,0,0,1,0,0
256,349919,13397,0,210181,560100,1,0,0,0,0
17,57007,200483,257490,133211,76205,0,0,0,0,0
346,108784,21205,0,955379,1064163,1,0,0,0,0
237,142645,19,142664,671415,528769,0,0,0,0,0
95,144,528491,528347,0,0,0,0,1,0,0
250,295049,0,0,427663,722711,0,0,0,1,0
257,9458,40023,30565,0,0,0,0,1,0,0
136,23111,0,0,0,0,0,0,1,0,0
145,34301,34301,0,0,34301,1,0,0,0,1
370,54262,473687,527950,11423146,11368884,0,0,0,0,0
330,243011,0,0,382372,625383,1,0,0,0,0
302,18008,3069,0,0,0,0,0,1,0,0
130,121655,11487,133142,1687346,1565691,0,0,0,0,0
281,4892,0,0,0,0,0,0,1,0,0
182,86248,24233,0,4808179,4894427,1,0,0,0,0
379,356342,21003,0,33540,389882,1,0,0,0,0
424,158246,158246,0,474629,632875,1,0,0,0,1
189,1863,19104,17241,0,0,0,0,1,0,0
275,269117,2798,0,395913,665030,1,0,0,0,0
284,173566,383,0,229121,402688,1,0,0,0,0
143,1412,0,0,0,0,0,0,1,0,0
642,3576,0,0,0,0,0,0,1,0,0
304,153156,232889,386045,3827256,3674100,0,0,0,0,0
687,216884,0,0,1032763,1249647,1,0,0,0,0
210,15353,0,0,0,0,0,0,1,0,0
369,39436,159968,120532,0,0,0,0,1,0,0
139,753,0,0,0,0,0,0,1,0,0
676,5016884,5016884,0,0,0,0,0,0,1,1
256,5898,682,0,0,0,0,0,1,0,0
157,81855,2164742,2246597,100572,18716,0,0,0,0,0
206,117391,20958,0,750139,867529,1,0,0,0,0
216,156318,17596,0,807444,963762,1,0,0,0,0
37,67715,514518,582233,176022,108307,0,0,0,0,0
557,131051,131051,0,5291950,5423001,1,0,0,0,1
525,125446,190127,315573,1892106,1766660,0,0,0,0,0
184,476235,0,0,847880,1324116,0,0,0,1,0
304,107433,0,0,1625741,1733174,1,0,0,0,0
300,391962,237707,0,1105164,1497126,1,0,0,0,0
179,160035,0,0,268477,428513,1,0,0,0,0
398,20678,152893,132215,0,0,0,0,1,0,0
235,99882,19877524,19977406,1385890,1286008,0,0,0,0,0
325,3677437,37437,0,296466,3973903,0,0,0,1,0
279,253776,19527385,19781161,309007,55232,0,0,0,0,0
286,7359,0,0,0,0,0,0,1,0,0
701,731114,731114,0,6041587,6772701,1,0,0,0,1
13,45373,178232,132859,0,0,0,0,1,0,0
251,1371,0,0,0,0,0,0,1,0,0
350,292174,45350,0,524707,816882,1,0,0,0,0
327,16699,3005430,3022129,20548,3849,0,0,0,0,0
43,133149,11384,0,459546,592695,1,0,0,0,0
207,79044,0,0,5888327,5967371,1,0,0,0,0
129,47482,0,0,334878,382360,1,0,0,0,0
157,91601,724087,815688,2325278,2233678,0,0,0,0,0
353,16150,218827,202677,0,0,0,0,1,0,0
275,68790,0,0,77604,146394,0,0,0,1,0
564,251256,218295,0,300863,552119,1,0,0,0,0
325,115849,29587,0,0,115849,1,0,0,0,0
157,318738,0,0,1366761,1685499,1,0,0,0,0
234,5182,20966,15784,599287,604469,1,0,0,0,0
16,133975,0,0,2731084,3088924,1,0,0,0,0
202,86791,0,0,276993,363785,1,0,0,0,0
347,1449294,50252,0,45413,1494706,0,0,0,1,0
134,1493582,48639,0,2223194,3716777,0,0,0,1,0
260,20331,0,0,0,0,0,0,1,0,0
355,70496,39210,0,85958,156454,1,0,0,0,0
328,2137134,2137134,0,237525,2374659,1,0,0,0,1
11,135596,19043543,19179138,1920758,1785162,0,0,0,0,0
232,26916,0,0,0,0,0,0,1,0,0
22,6238,0,0,0,0,0,0,1,0,0
299,398454,20343,0,104231,502685,1,0,0,0,0
227,94483,0,0,1918603,2013086,1,0,0,0,0
339,343177,343177,0,0,0,0,0,0,1,1
131,294567,0,0,666958,961525,1,0,0,0,0
232,104928,20883,125811,0,0,0,0,0,0,0
30,122235,122235,0,0,0,0,0,0,1,1
345,104640,21150,125790,171673,67032,0,0,0,0,0
201,49181,21225,0,0,49181,1,0,0,0,0
38,60665,792813,853478,3104730,3044066,0,0,0,0,0
138,264212,34360,0,0,31634,1,0,0,0,0
503,251683,251683,0,0,251683,1,0,0,0,1
9,1465618,802,0,2303417,3468256,0,0,0,1,0
201,229344,0,0,1143637,1372982,1,0,0,0,0
716,1897922,1897922,0,0,0,0,0,0,1,1
282,243895,12888710,13132605,664972,421077,0,0,0,0,0
208,999,7,0,0,0,0,0,1,0,0
319,1033879,1033879,0,0,0,0,0,0,1,1
209,106702,0,0,523455,630157,1,0,0,0,0
299,14252,0,0,0,0,0,0,1,0,0
258,11591,0,0,0,0,0,0,1,0,0
163,3467,0,0,0,0,0,0,1,0,0
131,46690,578109,531419,0,46690,1,0,0,0,0
377,561923,6587,0,0,561923,1,0,0,0,0
44,89553,207261,117708,0,89553,1,0,0,0,0
179,6219,7631,1412,0,0,0,0,1,0,0
251,16141,277,16418,1180693,1164552,0,0,0,0,0
332,69806,0,0,6685865,6755670,1,0,0,0,0
177,231166,0,0,445759,676926,1,0,0,0,0
192,4375,299029,294654,0,0,0,0,1,0,0
330,63344,0,0,3619563,3682907,1,0,0,0,0
41,574231,190,0,3931626,4505857,1,0,0,0,0
241,57735,57735,0,0,0,0,0,0,1,1
373,9947,203286,193339,0,0,0,0,1,0,0
587,6317,953,0,0,0,0,0,1,0,0
302,569205,14767,0,784619,1353823,1,0,0,0,0
327,21064,329,0,0,0,0,0,1,0,0
406,2059,503634,501575,0,0,0,0,1,0,0
130,76841,0,0,8820788,8897629,1,0,0,0,0
304,6796608,8761,0,36435,6833043,0,0,0,1,0
204,598581,440809,0,0,598581,1,0,0,0,0
727,69040,69040,0,0,0,0,0,0,1,1
398,56963,184,0,0,56963,1,0,0,0,0
370,93715,22233,0,361046,454761,1,0,0,0,0
300,486892,10766,0,0,486892,1,0,0,0,0
276,90352,13375,0,105536,195889,1,0,0,0,0
180,21131,49865,28734,0,0,0,0,1,0,0
380,159860,0,0,506938,666798,1,0,0,0,0
160,315868,40729,0,0,315868,1,0,0,0,0
